project_id	size	size_wpred	size_source
mm.wiki.034	unknown_sz	small	mm_prediction_random_forest
mm.wiki.027	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW182	large	large	domus
mm.misc.064	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW165	small	small	domus
mm.misc.047	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW083	small	small	domus
mm.misc.065	unknown_sz	small	mm_prediction_random_forest
mm.hha.030	unknown_sz	small	mm_prediction_random_forest
mm.aim.0129	small	small	aim_size_designation
mm.domus.SW085	small	small	domus
mm.domus.SW200	medium	medium	domus
mm.domus.SW202	medium	medium	visitbritain
mm.domus.SW142	small	small	domus
mm.domus.SW204	large	large	domus
mm.wiki.041	unknown_sz	small	mm_prediction_random_forest
mm.aim.0791	small	small	aim_size_designation
mm.ace.1168	large	large	visitbritain
mm.musa.138	unknown_sz	small	mm_prediction_random_forest
mm.aim82NM.066	unknown_sz	small	mm_prediction_random_forest
mm.Mus70Cal.005	unknown_sz	medium	mm_prediction_random_forest
mm.wiki.031	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW207	medium	medium	domus
mm.domus.SW183	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW227	medium	medium	visitbritain
mm.domus.SW170	large	large	domus
mm.wiki.039	large	large	ma(fam)
mm.musa.326	medium	medium	visitbritain
mm.domus.SW018	medium	medium	domus
mm.musa.322	medium	medium	ma(fam)
mm.wiki.044	unknown_sz	small	mm_prediction_random_forest
mm.aim82NM.038	unknown_sz	small	mm_prediction_random_forest
mm.fcm.204	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW163	small	small	domus
mm.hha.032	unknown_sz	small	mm_prediction_random_forest
mm.hha.029	unknown_sz	small	mm_prediction_random_forest
mm.wiki.036	medium	medium	ma(fam)
mm.wiki.037	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW199	large	large	visitbritain
mm.wiki.047	unknown_sz	small	mm_prediction_random_forest
mm.aim.0753	small	small	aim_size_designation
mm.wiki.038	unknown_sz	small	mm_prediction_random_forest
mm.ace.1291	small	small	mm
mm.aim.1354	small	small	aim_size_designation
mm.wiki.043	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW084	medium	medium	domus
mm.aim82NM.080	unknown_sz	small	mm_prediction_random_forest
mm.musa.092	unknown_sz	medium	mm_prediction_random_forest
mm.wiki.040	unknown_sz	small	mm_prediction_random_forest
mm.hha.033	small	small	visitbritain
mm.aim82M.001	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW184	small	small	visitbritain
mm.domus.SW132	medium	medium	domus
mm.musa.353	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW150	medium	medium	domus
mm.aim82NM.106	unknown_sz	small	mm_prediction_random_forest
mm.wiki.042	unknown_sz	small	mm_prediction_random_forest
mm.wiki.029	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW198	medium	medium	visitbritain
mm.misc.171	unknown_sz	small	mm_prediction_random_forest
mm.wiki.051	unknown_sz	small	mm_prediction_random_forest
mm.wiki.033	unknown_sz	small	mm_prediction_random_forest
mm.aim.1355	small	small	aim_size_designation
mm.domus.SW244	medium	medium	ace_size_designation
mm.aim82NM.084	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW133	large	large	domus
mm.domus.SW028	small	small	domus
mm.wiki.030	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW191	small	small	domus
mm.wiki.045	unknown_sz	small	mm_prediction_random_forest
mm.wiki.028	unknown_sz	small	mm_prediction_random_forest
mm.wiki.049	unknown_sz	small	mm_prediction_random_forest
mm.aim82M.069	unknown_sz	small	mm_prediction_random_forest
mm.wiki.035	unknown_sz	small	mm_prediction_random_forest
mm.misc.018	unknown_sz	small	mm_prediction_random_forest
mm.ace.1266	small	small	aim_size_designation
mm.wiki.046	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW111	medium	medium	domus
mm.domus.SW113	medium	medium	domus
mm.wiki.396	small	small	visitbritain
mm.domus.SW196	small	small	domus
mm.domus.SW041	medium	medium	domus
mm.domus.SW193	medium	medium	domus
mm.aim.0042	small	small	aim_size_designation
mm.wiki.398	unknown_sz	small	mm_prediction_random_forest
mm.wiki.394	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW060	small	small	domus
mm.aim82NM.011	unknown_sz	large	mm_prediction_random_forest
mm.domus.SW067	medium	medium	domus
mm.domus.SW003	small	small	domus
mm.domus.SW221	large	large	domus
mm.wiki.395	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW034	small	small	domus
mm.aim.1230	small	small	aim_size_designation
mm.domus.SW061	small	small	domus
mm.ace.1142	medium	medium	ace_size_designation
mm.wiki.392	unknown_sz	small	mm_prediction_random_forest
mm.hha.066	unknown_sz	medium	mm_prediction_random_forest
mm.hha.064	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW128	medium	medium	domus
mm.domus.SW220	small	small	domus
mm.domus.SW114	small	small	domus
mm.domus.SW215	large	large	domus
mm.domus.SW112	medium	medium	domus
mm.domus.SE157	medium	medium	domus
mm.musa.396	medium	medium	ma(fam)
mm.aim.1322	medium	medium	aim_size_designation
mm.domus.SW119	small	small	domus
mm.domus.SW176	medium	medium	domus
mm.domus.SW120	medium	medium	domus
mm.misc.159	unknown_sz	medium	mm_prediction_random_forest
mm.misc.136	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW055	medium	medium	domus
mm.domus.SW105	medium	medium	ma(fam)
mm.domus.SW014	small	small	domus
mm.hha.065	unknown_sz	medium	mm_prediction_random_forest
mm.wiki.399	unknown_sz	small	mm_prediction_random_forest
mm.wiki.400	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW216	small	small	domus
mm.domus.SW218	medium	medium	domus
mm.domus.SW153	small	small	domus
mm.wiki.401	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW108	unknown_sz	small	mm_prediction_random_forest
mm.aim82M.041	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SW223	small	small	domus
mm.domus.SW087	small	small	domus
mm.domus.SE264	medium	medium	domus
mm.hha.063	unknown_sz	medium	mm_prediction_random_forest
mm.ace.516	medium	medium	ma(fam)
mm.wiki.393	unknown_sz	small	mm_prediction_random_forest
mm.domus.SW212	medium	medium	visitbritain
mm.wiki.007	unknown_sz	small	mm_prediction_random_forest
mm.aim.0803	small	small	aim_size_designation
mm.aim.0001	small	small	aim_size_designation
mm.domus.SE061	small	small	domus
mm.misc.115	unknown_sz	small	mm_prediction_random_forest
mm.wiki.001	unknown_sz	medium	mm_prediction_random_forest
mm.ace.1267	small	small	aim_size_designation
mm.hha.068	unknown_sz	small	mm_prediction_random_forest
mm.ace.380	medium	medium	mm
mm.domus.SE421	medium	medium	domus
mm.domus.SE414	medium	medium	domus
mm.musa.392	large	large	visitbritain
mm.hha.067	unknown_sz	small	mm_prediction_random_forest
mm.aim.0943	small	small	aim_size_designation
mm.hha.069	unknown_sz	small	mm_prediction_random_forest
mm.aim82NM.126	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE306	small	small	domus
mm.wiki.006	unknown_sz	small	mm_prediction_random_forest
mm.aim.0448	small	small	aim_size_designation
mm.wiki.003	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE592	small	small	ace_size_designation
mm.wiki.005	unknown_sz	small	mm_prediction_random_forest
mm.wiki.004	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE482	medium	medium	domus
mm.musa.289	large	large	ma(fam)
mm.domus.NE016	large	large	domus
mm.domus.NE064	large	large	visitbritain
mm.wiki.303	unknown_sz	small	mm_prediction_random_forest
mm.aim.0710	large	large	ma(fam)
mm.ace.1148	small	small	mm
mm.fcm.189	unknown_sz	small	mm_prediction_random_forest
mm.domus.NE078	large	large	visitbritain
mm.aim.0628	small	small	aim_size_designation
mm.aim82NM.034	unknown_sz	large	mm_prediction_random_forest
mm.domus.NE075	small	small	domus
mm.domus.NE040	medium	medium	domus
mm.wiki.302	unknown_sz	large	mm_prediction_random_forest
mm.musa.393	unknown_sz	small	mm_prediction_random_forest
mm.wiki.301	unknown_sz	small	mm_prediction_random_forest
mm.domus.NE017	medium	medium	visitbritain
mm.domus.NE006	medium	medium	domus
mm.hha.150	medium	medium	visitbritain
mm.domus.NE071	large	large	domus
mm.domus.NE037	small	small	domus
mm.domus.NE039	medium	medium	domus
mm.aim82M.021	unknown_sz	small	mm_prediction_random_forest
mm.ace.1264	medium	medium	visitbritain
mm.domus.NE073	large	large	domus
mm.musa.171	unknown_sz	small	mm_prediction_random_forest
mm.domus.NE063	medium	medium	domus
mm.musa.041	large	large	visitbritain
mm.domus.NE074	large	large	domus
mm.aim.0054	large	large	visitbritain
mm.domus.NE021	medium	medium	domus
mm.domus.NE068	medium	medium	visitbritain
domus.NE043	large	large	ace_size_designation
mm.domus.NE081	medium	medium	domus
mm.ace.1189	small	small	aim_size_designation
mm.domus.NE077	medium	medium	domus
mm.domus.NE062	small	small	domus
mm.aim.0406	small	small	aim_size_designation
mm.aim82M.054	unknown_sz	small	mm_prediction_random_forest
mm.hha.006	unknown_sz	medium	mm_prediction_random_forest
mm.musa.368	large	large	national_trust_annual_report_
mm.domus.SE464	small	small	domus
mm.domus.SE516	medium	medium	domus
mm.domus.SE288	small	small	domus
mm.domus.SE469	small	small	domus
mm.domus.SE515	medium	medium	domus
mm.domus.SE287	small	small	domus
mm.domus.SE204	large	large	domus
mm.wiki.010	unknown_sz	small	mm_prediction_random_forest
mm.hha.007	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SE202	medium	medium	domus
mm.hha.005	unknown_sz	large	mm_prediction_random_forest
mm.domus.SE028	small	small	domus
mm.ace.1287	small	small	visitbritain
mm.domus.SE237	large	large	domus
mm.ace.1159	large	large	visitbritain
mm.aim.0021	small	small	aim_size_designation
mm.domus.SE578	small	small	visitbritain
mm.hha.003	small	small	visitbritain
mm.domus.SE514	large	large	visitbritain
mm.domus.SE412	medium	medium	domus
mm.domus.SE517	medium	medium	visitbritain
mm.aim82NM.037	unknown_sz	small	mm_prediction_random_forest
mm.aim.0588	small	small	visitbritain
mm.domus.SE225	small	small	domus
mm.domus.SE382	small	small	domus
mm.domus.SE375	large	large	visitbritain
mm.misc.121	unknown_sz	medium	mm_prediction_random_forest
mm.domus.SE376	small	small	domus
mm.musa.291	unknown_sz	small	mm_prediction_random_forest
mm.ace.1160	large	large	ma(fam)
mm.aim.0181	small	small	aim_size_designation
mm.domus.SE381	medium	medium	domus
mm.domus.SE379	large	large	domus
mm.domus.SE226	medium	medium	domus
mm.domus.SE380	small	small	domus
mm.wiki.013	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE377	large	large	visitbritain
mm.domus.SE378	medium	medium	domus
mm.wiki.016	small	small	ma(fam)
mm.domus.SE360	medium	medium	domus
mm.domus.SE539	large	large	visitbritain
mm.ace.1277	small	small	ma(fam)
mm.domus.SE228	small	small	domus
mm.domus.SE267	medium	medium	domus
mm.misc.114	unknown_sz	small	mm_prediction_random_forest
mm.musa.274	medium	medium	visitbritain
mm.domus.SE540	medium	medium	visitbritain
mm.domus.SE335	small	small	domus
mm.domus.SE408	medium	medium	domus
mm.domus.SE253	small	small	domus
mm.domus.SE122	small	small	aim_size_designation
mm.domus.SE402	small	small	domus
mm.wiki.011	unknown_sz	small	mm_prediction_random_forest
mm.misc.052	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE092	small	small	domus
mm.domus.SE491	medium	medium	domus
mm.domus.SE504	small	small	domus
mm.wiki.012	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE155	medium	medium	domus
mm.wiki.014	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE245	medium	medium	domus
mm.hha.070	unknown_sz	small	mm_prediction_random_forest
mm.wiki.017	unknown_sz	small	mm_prediction_random_forest
mm.ace.1173	large	large	visitbritain
mm.domus.SE541	large	large	visitbritain
mm.wiki.019	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE505	small	small	domus
mm.wiki.018	unknown_sz	small	mm_prediction_random_forest
mm.wiki.015	unknown_sz	small	mm_prediction_random_forest
mm.domus.SE064	large	large	domus
mm.misc.167	unknown_sz	small	mm_prediction_random_forest
mm.wiki.063	unknown_sz	large	mm_prediction_random_forest
mm.aim.1166	small	small	aim_size_designation
mm.domus.NW178	medium	medium	visitbritain
mm.wiki.060	unknown_sz	small	mm_prediction_random_forest
mm.hha.139	unknown_sz	medium	mm_prediction_random_forest
mm.fcm.073	large	large	ma(fam)
mm.domus.NW080	small	small	domus
mm.domus.NW079	medium	medium	domus
mm.hha.141	medium	medium	visitbritain
mm.aim.1342	small	small	aim_size_designation
mm.wiki.058	unknown_sz	small	mm_prediction_random_forest
mm.wiki.062	unknown_sz	small	mm_prediction_random_forest
mm.aim.1031	small	small	aim_size_designation
mm.domus.NW088	small	small	domus
mm.domus.NW140	small	small	domus
mm.domus.NW086	large	large	domus
mm.domus.NW168	unknown_sz	medium	mm_prediction_random_forest
mm.aim.0900	small	small	aim_size_designation
mm.musa.073	medium	medium	visitbritain
mm.aim82M.057	unknown_sz	small	mm_prediction_random_forest
mm.domus.NW029	large	large	domus
mm.domus.NW021	large	large	visitbritain
mm.musa.048	medium	medium	visitbritain
mm.wiki.059	unknown_sz	small	mm_prediction_random_forest
mm.musa.074	unknown_sz	small	mm_prediction_random_forest
mm.domus.NW022	small	small	domus
mm.aim.0779	small	small	aim_size_designation
mm.domus.NW190	small	small	aim_size_designation
mm.domus.NW153	large	large	visitbritain
mm.domus.NW002	medium	medium	domus
mm.domus.NW160	small	small	domus
mm.hha.142	unknown_sz	small	mm_prediction_random_forest
mm.wiki.056	medium	medium	visitbritain
mm.wiki.061	unknown_sz	small	mm_prediction_random_forest
mm.musa.316	medium	medium	ma(fam)
mm.hha.138	unknown_sz	small	mm_prediction_random_forest
mm.domus.NW032	small	small	domus
mm.ace.1110	medium	medium	visitbritain
mm.hha.136	unknown_sz	small	mm_prediction_random_forest
mm.misc.043	unknown_sz	medium	mm_prediction_random_forest
mm.aim82NM.128	unknown_sz	small	mm_prediction_random_forest
mm.wiki.055	unknown_sz	medium	mm_prediction_random_forest
mm.domus.NW062	medium	medium	domus
mm.aim82NM.004	unknown_sz	small	mm_prediction_random_forest
mm.aim82NM.092	unknown_sz	small	mm_prediction_random_forest
mm.aim.0431	small	small	aim_size_designation
mm.wiki.057	unknown_sz	small	mm_prediction_random_forest
mm.aim.0527	large	large	visitbritain
mm.domus.NW172	medium	medium	visitbritain
mm.domus.NW087	medium	medium	domus
mm.domus.NW163	medium	medium	domus
mm.domus.NW025	medium	medium	domus
mm.domus.NW120	small	small	domus
mm.domus.NW174	large	large	visitbritain
mm.hha.140	unknown_sz	small	mm_prediction_random_forest
mm.wiki.053	unknown_sz	small	mm_prediction_random_forest
mm.domus.NW177	medium	medium	domus
mm.domus.NW176	large	large	visitbritain
mm.wiki.054	unknown_sz	small	mm_prediction_random_forest
mm.fcm.144	unknown_sz	large	mm_prediction_random_forest
mm.domus.NW001	medium	medium	domus
mm.domus.NW065	small	small	domus
mm.domus.NW187	small	small	visitbritain
mm.domus.NW023	medium	medium	domus
mm.domus.NW073	small	small	aim_size_designation
mm.domus.NW053	large	large	domus
mm.domus.NW024	medium	medium	domus
mm.ace.1128	medium	medium	visitbritain
mm.wiki.064	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM052	large	large	domus
mm.fcm.163	unknown_sz	small	mm_prediction_random_forest
mm.aim.0179	small	small	aim_size_designation
mm.domus.EM098	medium	medium	domus
mm.domus.EM076	large	large	domus
mm.wiki.075	unknown_sz	small	mm_prediction_random_forest
mm.ace.1103	small	small	visitbritain
mm.wiki.067	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM087	large	large	visitbritain
mm.aim.0530	small	small	aim_size_designation
mm.domus.EM093	large	large	visitbritain
mm.aim.1309	small	small	aim_size_designation
mm.musa.186	small	small	ma(fam)
mm.domus.EM081	medium	medium	domus
mm.domus.EM033	medium	medium	domus
mm.domus.EM080	small	small	domus
mm.ace.1238	small	small	aim_size_designation
mm.misc.058	unknown_sz	small	mm_prediction_random_forest
mm.wiki.066	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM014	medium	medium	domus
mm.domus.EM102	small	small	ma(fam)
mm.aim.0625	small	small	aim_size_designation
mm.musa.230	small	small	ma(fam)
mm.domus.EM051	medium	medium	domus
mm.wiki.069	unknown_sz	small	mm_prediction_random_forest
mm.wiki.071	unknown_sz	small	mm_prediction_random_forest
mm.musa.278	unknown_sz	small	mm_prediction_random_forest
mm.aim82M.017	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM010	large	large	ma(fam)
mm.hha.086	unknown_sz	small	mm_prediction_random_forest
mm.aim82NM.056	unknown_sz	small	mm_prediction_random_forest
mm.hha.088	unknown_sz	small	mm_prediction_random_forest
mm.aim.0692	small	small	aim_size_designation
mm.wiki.065	large	large	visitbritain
mm.wiki.073	unknown_sz	small	mm_prediction_random_forest
mm.aim.0983	large	large	aim_size_designation
mm.domus.EM012	medium	medium	domus
mm.aim82NM.062	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM086	large	large	visitbritain
mm.domus.EM037	medium	medium	domus
mm.aim82M.011	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM106	medium	medium	ma(fam)
mm.aim82NM.026	unknown_sz	small	mm_prediction_random_forest
mm.domus.EM101	medium	medium	ma(fam)
mm.domus.EM111	small	small	aim_size_designation
mm.aim.0795	medium	medium	ma(fam)
mm.aim.0425	small	small	visitbritain
mm.ace.1133	large	large	visitbritain
mm.wiki.074	small	small	visitbritain
mm.hha.085	unknown_sz	small	mm_prediction_random_forest
mm.hha.087	small	small	visitbritain
