museum_id	country_gss	country_name	region_gss	region_name
mm.domus.NW041	E92000001	England	E12000002	North West
mm.domus.SW228	E92000001	England	E12000009	South West
mm.domus.SW229	E92000001	England	E12000009	South West
mm.domus.EM080	E92000001	England	E12000004	East Midlands
mm.domus.WA083	W92000004	Wales	W92000004	Wales
mm.domus.NE005	E92000001	England	E12000001	North East
mm.domus.NE004	E92000001	England	E12000001	North East
mm.domus.NE007	E92000001	England	E12000001	North East
mm.domus.NE006	E92000001	England	E12000001	North East
mm.domus.NE001	E92000001	England	E12000001	North East
mm.musa.002	E92000001	England	E12000007	London
mm.domus.NE003	E92000001	England	E12000001	North East
mm.domus.NE002	E92000001	England	E12000001	North East
mm.domus.SE138	E92000001	England	E12000006	East of England
mm.domus.SE139	E92000001	England	E12000008	South East
mm.aim.0779	E92000001	England	E12000002	North West
mm.domus.NE009	E92000001	England	E12000001	North East
mm.fcm.032	E92000001	England	E12000002	North West
mm.musa.008	S92000003	Scotland	S92000003	Scotland
mm.New.56	E92000001	England	E12000002	North West
mm.New.57	E92000001	England	E12000006	East of England
mm.New.54	E92000001	England	E12000003	Yorkshire and The Humber
mm.New.55	E92000001	England	E12000003	Yorkshire and The Humber
mm.mald.159	W92000004	Wales	W92000004	Wales
mm.mald.158	W92000004	Wales	W92000004	Wales
mm.New.50	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.WA014	W92000004	Wales	W92000004	Wales
mm.mald.155	W92000004	Wales	W92000004	Wales
mm.mald.154	W92000004	Wales	W92000004	Wales
mm.mald.157	W92000004	Wales	W92000004	Wales
mm.domus.SC250	S92000003	Scotland	S92000003	Scotland
mm.New.58	E92000001	England	E12000003	Yorkshire and The Humber
mm.mald.152	W92000004	Wales	W92000004	Wales
mm.hha.016	E92000001	England	E12000008	South East
mm.hha.017	E92000001	England	E12000008	South East
mm.hha.014	E92000001	England	E12000008	South East
mm.hha.015	E92000001	England	E12000008	South East
mm.hha.013	E92000001	England	E12000008	South East
mm.hha.010	E92000001	England	E12000008	South East
mm.hha.011	E92000001	England	E12000008	South East
mm.domus.SW142	E92000001	England	E12000009	South West
mm.hha.018	E92000001	England	E12000008	South East
mm.hha.019	E92000001	England	E12000008	South East
mm.domus.SW132	E92000001	England	E12000009	South West
mm.domus.SW133	E92000001	England	E12000009	South West
mm.domus.SW130	E92000001	England	E12000009	South West
mm.domus.SW131	E92000001	England	E12000009	South West
mm.domus.SW136	E92000001	England	E12000009	South West
mm.aim.0936	E92000001	England	E12000009	South West
mm.domus.SW134	E92000001	England	E12000009	South West
mm.domus.SW135	E92000001	England	E12000009	South West
mm.domus.SW138	E92000001	England	E12000009	South West
mm.domus.YH073	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.212	E92000001	England	E12000008	South East
mm.domus.SE008	E92000001	England	E12000007	London
mm.domus.SE009	E92000001	England	E12000007	London
mm.domus.SE004	E92000001	England	E12000007	London
mm.domus.SE005	E92000001	England	E12000007	London
mm.domus.SE006	E92000001	England	E12000007	London
mm.domus.SE007	E92000001	England	E12000007	London
mm.domus.SE474	E92000001	England	E12000007	London
mm.domus.SE002	E92000001	England	E12000006	East of England
mm.domus.SE003	E92000001	England	E12000008	South East
mm.aim.0130	E92000001	England	E12000002	North West
mm.hha.128	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.NW045	E92000001	England	E12000002	North West
mm.aim.0135	E92000001	England	E12000002	North West
mm.aim.0641	E92000001	England	E12000009	South West
mm.hha.122	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.123	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.120	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.121	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.126	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.127	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.124	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.125	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SW048	E92000001	England	E12000009	South West
mm.domus.SW049	E92000001	England	E12000009	South West
mm.domus.SW046	E92000001	England	E12000009	South West
mm.domus.SW047	E92000001	England	E12000009	South West
mm.domus.SW044	E92000001	England	E12000009	South West
mm.domus.SW045	E92000001	England	E12000009	South West
mm.domus.SW042	E92000001	England	E12000009	South West
mm.domus.SW043	E92000001	England	E12000009	South West
mm.domus.SW041	E92000001	England	E12000009	South West
mm.domus.NW044	E92000001	England	E12000002	North West
mm.domus.SE318	E92000001	England	E12000006	East of England
mm.domus.SE319	E92000001	England	E12000007	London
mm.domus.SC308	S92000003	Scotland	S92000003	Scotland
mm.domus.SE310	E92000001	England	E12000006	East of England
mm.aim.0005	W92000004	Wales	W92000004	Wales
mm.aim.0006	W92000004	Wales	W92000004	Wales
mm.domus.SE315	E92000001	England	E12000008	South East
mm.domus.SE316	E92000001	England	E12000007	London
mm.domus.SE317	E92000001	England	E12000006	East of England
mm.aim.1353	E92000001	England	E12000008	South East
mm.domus.SC256	S92000003	Scotland	S92000003	Scotland
mm.aim.0738	W92000004	Wales	W92000004	Wales
mm.domus.SC078	S92000003	Scotland	S92000003	Scotland
mm.domus.SC253	S92000003	Scotland	S92000003	Scotland
mm.domus.SC252	S92000003	Scotland	S92000003	Scotland
mm.aim.1355	E92000001	England	E12000009	South West
mm.aim.1354	E92000001	England	E12000009	South West
mm.aim.1255	E92000001	England	E12000006	East of England
mm.domus.SC259	S92000003	Scotland	S92000003	Scotland
mm.domus.SC258	S92000003	Scotland	S92000003	Scotland
mm.aim.0227	S92000003	Scotland	S92000003	Scotland
mm.aim.0220	E92000001	England	E12000009	South West
mm.aim.0222	E92000001	England	E12000008	South East
mm.aim.0228	S92000003	Scotland	S92000003	Scotland
mm.wiki.236	E92000001	England	E12000008	South East
mm.wiki.237	E92000001	England	E12000002	North West
mm.wiki.232	E92000001	England	E12000008	South East
mm.wiki.230	E92000001	England	E12000008	South East
mm.domus.WA038	W92000004	Wales	W92000004	Wales
mm.domus.WM047	E92000001	England	E12000005	West Midlands
mm.wiki.238	E92000001	England	E12000002	North West
mm.wiki.239	E92000001	England	E12000002	North West
mm.domus.SE219	E92000001	England	E12000008	South East
mm.mgs.333	S92000003	Scotland	S92000003	Scotland
mm.mgs.332	S92000003	Scotland	S92000003	Scotland
mm.mgs.334	S92000003	Scotland	S92000003	Scotland
mm.mgs.337	S92000003	Scotland	S92000003	Scotland
mm.mgs.336	S92000003	Scotland	S92000003	Scotland
mm.ace.1179	E92000001	England	E12000005	West Midlands
mm.ace.1178	E92000001	England	E12000006	East of England
mm.domus.NE031	E92000001	England	E12000001	North East
mm.ace.1175	E92000001	England	E12000007	London
mm.ace.1174	E92000001	England	E12000002	North West
mm.ace.1177	E92000001	England	E12000007	London
mm.ace.1176	E92000001	England	E12000007	London
mm.musa.016	E92000001	England	E12000007	London
mm.ace.1173	E92000001	England	E12000006	East of England
mm.ace.1172	E92000001	England	E12000007	London
mm.aim.0358	E92000001	England	E12000009	South West
mm.domus.SE215	E92000001	England	E12000008	South East
mm.wiki.098	E92000001	England	E12000003	Yorkshire and The Humber
mm.New.68	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.0350	E92000001	England	E12000006	East of England
mm.wiki.093	E92000001	England	E12000001	North East
mm.wiki.090	E92000001	England	E12000009	South West
mm.aim.0353	E92000001	England	E12000008	South East
mm.wiki.096	E92000001	England	E12000001	North East
mm.wiki.097	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.094	E92000001	England	E12000001	North East
mm.wiki.095	E92000001	England	E12000001	North East
mm.domus.NE036	E92000001	England	E12000001	North East
mm.domus.SE462	E92000001	England	E12000008	South East
mm.ace.1285	E92000001	England	E12000006	East of England
mm.misc.204	E92000001	England	E12000005	West Midlands
mm.domus.SC095	S92000003	Scotland	S92000003	Scotland
mm.aim.1190	S92000003	Scotland	S92000003	Scotland
mm.domus.SC097	S92000003	Scotland	S92000003	Scotland
mm.domus.SC096	S92000003	Scotland	S92000003	Scotland
mm.domus.SC091	S92000003	Scotland	S92000003	Scotland
mm.domus.SC090	S92000003	Scotland	S92000003	Scotland
mm.domus.SC093	S92000003	Scotland	S92000003	Scotland
mm.domus.SC092	S92000003	Scotland	S92000003	Scotland
mm.domus.SE212	E92000001	England	E12000008	South East
mm.domus.SC099	S92000003	Scotland	S92000003	Scotland
mm.domus.SC098	S92000003	Scotland	S92000003	Scotland
mm.domus.NE051	E92000001	England	E12000001	North East
mm.ace.1104	E92000001	England	E12000005	West Midlands
mm.musa.156	E92000001	England	E12000008	South East
mm.wiki.286	E92000001	England	E12000006	East of England
mm.wiki.285	E92000001	England	E12000006	East of England
mm.domus.NW061	E92000001	England	E12000002	North West
mm.misc.208	E92000001	England	E12000008	South East
mm.musa.153	E92000001	England	E12000008	South East
mm.domus.NW060	E92000001	England	E12000002	North West
mm.wiki.283	E92000001	England	E12000006	East of England
mm.ace.1101	E92000001	England	E12000007	London
mm.domus.YH096	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH097	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH094	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH095	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH092	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1102	E92000001	England	E12000008	South East
mm.domus.YH090	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH091	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.NW065	E92000001	England	E12000002	North West
mm.ace.1103	E92000001	England	E12000004	East Midlands
mm.domus.NW064	E92000001	England	E12000002	North West
mm.wiki.148	E92000001	England	E12000009	South West
mm.wiki.149	E92000001	England	E12000009	South West
mm.New.69	E92000001	England	E12000006	East of England
mm.domus.NW067	E92000001	England	E12000002	North West
mm.wiki.418	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.419	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.416	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.417	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.142	E92000001	England	E12000009	South West
mm.wiki.415	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.144	E92000001	England	E12000009	South West
mm.wiki.145	E92000001	England	E12000009	South West
mm.wiki.146	E92000001	England	E12000009	South West
mm.wiki.411	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.SE501	E92000001	England	E12000008	South East
mm.domus.SE505	E92000001	England	E12000006	East of England
mm.domus.SE500	E92000001	England	E12000008	South East
mm.ace.1108	E92000001	England	E12000004	East Midlands
mm.domus.SE503	E92000001	England	E12000008	South East
mm.domus.SC115	S92000003	Scotland	S92000003	Scotland
mm.domus.NW043	E92000001	England	E12000002	North West
mm.domus.NW042	E92000001	England	E12000002	North West
mm.aim82NM.084	E92000001	England	E12000009	South West
mm.aim82NM.085	E92000001	England	E12000009	South West
mm.aim82NM.082	W92000004	Wales	W92000004	Wales
mm.aim82NM.083	W92000004	Wales	W92000004	Wales
mm.aim82NM.080	E92000001	England	E12000009	South West
mm.aim82NM.081	S92000003	Scotland	S92000003	Scotland
mm.domus.SE488	E92000001	England	E12000008	South East
mm.domus.SE489	E92000001	England	E12000008	South East
mm.domus.NW049	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.NW048	E92000001	England	E12000002	North West
mm.hha.191	W92000004	Wales	W92000004	Wales
mm.aim82NM.088	E92000001	England	E12000008	South East
mm.domus.SE504	E92000001	England	E12000006	East of England
mm.ace.1294	E92000001	England	E12000009	South West
mm.domus.SE507	E92000001	England	E12000007	London
mm.domus.SE506	E92000001	England	E12000007	London
mm.ace.1297	E92000001	England	E12000004	East Midlands
mm.domus.WM007	E92000001	England	E12000005	West Midlands
mm.aim.0302	W92000004	Wales	W92000004	Wales
mm.New.189	S92000003	Scotland	S92000003	Scotland
mm.New.188	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.musa.278	E92000001	England	E12000004	East Midlands
mm.hha.004	E92000001	England	E12000008	South East
mm.musa.274	E92000001	England	E12000006	East of England
mm.New.182	E92000001	England	E12000007	London
mm.New.181	E92000001	England	E12000007	London
mm.New.180	E92000001	England	E12000007	London
mm.musa.270	E92000001	England	E12000004	East Midlands
mm.musa.271	E92000001	England	E12000008	South East
mm.musa.272	S92000003	Scotland	S92000003	Scotland
mm.musa.273	E92000001	England	E12000009	South West
mm.domus.NI011	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.aim.0671	E92000001	England	E12000009	South West
mm.domus.NW138	E92000001	England	E12000002	North West
mm.domus.NW137	E92000001	England	E12000002	North West
mm.domus.NW136	E92000001	England	E12000002	North West
mm.domus.NW135	E92000001	England	E12000002	North West
mm.domus.NW134	E92000001	England	E12000002	North West
mm.domus.NW133	E92000001	England	E12000002	North West
mm.domus.NW132	E92000001	England	E12000002	North West
mm.domus.NW131	E92000001	England	E12000002	North West
mm.domus.NW130	E92000001	England	E12000002	North West
mm.Mus70Cal.001	E92000001	England	E12000002	North West
mm.Mus70Cal.003	E92000001	England	E12000006	East of England
mm.Mus70Cal.002	S92000003	Scotland	S92000003	Scotland
mm.Mus70Cal.005	E92000001	England	E12000009	South West
mm.Mus70Cal.004	E92000001	England	E12000002	North West
mm.Mus70Cal.007	E92000001	England	E12000007	London
mm.Mus70Cal.006	S92000003	Scotland	S92000003	Scotland
mm.Mus70Cal.009	S92000003	Scotland	S92000003	Scotland
mm.Mus70Cal.008	E92000001	England	E12000001	North East
mm.domus.SE554	E92000001	England	E12000008	South East
mm.domus.SE555	E92000001	England	E12000008	South East
mm.domus.SE552	E92000001	England	E12000007	London
mm.domus.SE553	E92000001	England	E12000008	South East
mm.domus.SE550	E92000001	England	E12000008	South East
mm.domus.SE551	E92000001	England	E12000008	South East
mm.aim82M.001	E92000001	England	E12000009	South West
mm.domus.SE556	E92000001	England	E12000008	South East
mm.aim82M.003	E92000001	England	E12000009	South West
mm.aim82M.002	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim82M.005	E92000001	England	E12000008	South East
mm.aim82M.004	E92000001	England	E12000008	South East
mm.aim82M.007	E92000001	England	E12000002	North West
mm.aim82M.009	W92000004	Wales	W92000004	Wales
mm.aim82M.008	E92000001	England	E12000007	London
mm.New.11	E92000001	England	E12000007	London
mm.domus.WM146	E92000001	England	E12000005	West Midlands
mm.New.134	E92000001	England	E12000001	North East
mm.domus.SE046	E92000001	England	E12000008	South East
mm.ace.390	E92000001	England	E12000005	West Midlands
mm.wiki.382	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.399	E92000001	England	E12000007	London
mm.mald.095	W92000004	Wales	W92000004	Wales
mm.mald.090	W92000004	Wales	W92000004	Wales
mm.domus.WM025	E92000001	England	E12000005	West Midlands
mm.New.63	S92000003	Scotland	S92000003	Scotland
mm.wiki.272	E92000001	England	E12000002	North West
mm.domus.NW028	E92000001	England	E12000002	North West
mm.domus.YH123	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1195	E92000001	England	E12000001	North East
mm.mgs.288	S92000003	Scotland	S92000003	Scotland
mm.domus.SW235	E92000001	England	E12000009	South West
mm.domus.SW234	E92000001	England	E12000009	South West
mm.domus.SW237	E92000001	England	E12000009	South West
mm.domus.SW236	E92000001	England	E12000009	South West
mm.domus.SW231	E92000001	England	E12000009	South West
mm.domus.SW230	E92000001	England	E12000009	South West
mm.wiki.276	E92000001	England	E12000002	North West
mm.domus.SW239	E92000001	England	E12000009	South West
mm.domus.SW238	E92000001	England	E12000009	South West
mm.New.52	E92000001	England	E12000009	South West
mm.domus.YH124	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE129	E92000001	England	E12000007	London
mm.domus.SE128	NA	NA	NA	NA
mm.domus.SE127	NA	NA	NA	NA
mm.domus.SE126	E92000001	England	E12000006	East of England
mm.domus.SE125	E92000001	England	E12000007	London
mm.domus.YH125	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE123	E92000001	England	E12000008	South East
mm.domus.SE122	E92000001	England	E12000006	East of England
mm.domus.SE121	E92000001	England	E12000008	South East
mm.domus.NE030	E92000001	England	E12000001	North East
mm.musa.015	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.NE032	E92000001	England	E12000001	North East
mm.domus.NE033	E92000001	England	E12000001	North East
mm.musa.010	E92000001	England	E12000007	London
mm.domus.YH131	E92000001	England	E12000003	Yorkshire and The Humber
mm.musa.012	E92000001	England	E12000007	London
mm.domus.NE037	E92000001	England	E12000001	North East
mm.domus.NE038	E92000001	England	E12000001	North East
