project_id	OA2011_GSS
mm.musa.394	E00075872
mm.domus.SW119	E00166435
mm.wiki.092	E00102924
mm.wiki.335	E00148632
mm.wiki.294	E00169829
mm.aim82NM.112	E00074607
mm.domus.WA040	W00006778
mm.domus.YH093	E00039076
mm.domus.YH094	E00067476
mm.domus.YH096	E00067488
mm.MDN.009	E00067618
mm.wiki.305	E00067490
mm.ace.164	E00067490
mm.aim82NM.101	E00067739
mm.domus.YH095	E00067493
mm.domus.YH102	E00067906
mm.misc.105	E00057702
mm.wiki.391	E00055543
mm.domus.YH048	E00067490
mm.aim82M.052	E00141282
mm.domus.YH031	E00067749
mm.domus.YH099	E00060202
mm.domus.YH082	E00065600
mm.musa.396	E00163295
mm.misc.132	W00002794
mm.mald.162	W00000591
mm.musa.397	E00061027
mm.hud.001	W00002746
mm.hud.002	W00002854
mm.hud.005	E00107399
mm.hud.006	W00002852
mm.hud.007	E00087355
mm.hud.014	E00087291
mm.hud.019	E00024238
mm.hud.021	E00077558
mm.hud.022	E00108443
mm.hud.024	E00174262
mm.hud.025	E00174293
mm.hud.026	E00076739
mm.misc.184	S00135094
mm.misc.185	S00135109
mm.misc.186	S00129005
mm.misc.190	S00135094
mm.misc.191	E00020264
mm.misc.192	E00172913
mm.misc.193	E00009615
mm.misc.194	E00033178
mm.ace.685	E00168730
mm.misc.195	E00063735
mm.misc.199	E00024113
mm.misc.200	E00175827
mm.misc.201	E00112712
mm.misc.202	E00131332
mm.misc.203	E00116255
mm.misc.204	E00071102
mm.misc.205	E00070847
mm.misc.206	E00101636
mm.misc.207	E00096015
mm.misc.208	E00107397
mm.misc.209	E00067493
mm.misc.210	E00108587
mm.misc.211	E00103416
mm.misc.212	E00115793
mm.misc.213	S00090086
mm.misc.214	E00030151
mm.misc.215	S00103320
mm.misc.216	E00070979
mm.misc.217	E00034478
mm.misc.218	E00072573
mm.misc.219	S00097214
mm.misc.220	S00096428
mm.misc.221	S00121830
mm.misc.222	S00117792
mm.misc.223	S00095158
mm.misc.225	S00098297
mm.misc.226	S00100475
mm.misc.227	S00102608
mm.misc.228	S00103349
mm.misc.229	S00103353
mm.misc.230	S00109072
mm.misc.231	S00127565
mm.misc.232	E00122997
mm.misc.233	E00034622
mm.misc.234	E00075540
mm.misc.235	S00097498
mm.misc.236	E00130987
mm.misc.237	N00000350
mm.misc.238	E00133046
mm.misc.239	S00095206
mm.misc.240	E00096828
mm.misc.241	E00134615
mm.misc.242	S00121798
mm.misc.243	N00001503
mm.misc.244	E00071029
mm.misc.245	E00033677
mm.misc.246	W00002240
mm.misc.247	S00094423
mm.misc.248	E00054388
mm.misc.249	E00067493
mm.misc.250	S00098439
mm.misc.251	E00100935
mm.misc.252	E00013575
mm.misc.253	E00124933
mm.misc.254	E00123769
mm.misc.255	E00099861
mm.misc.256	E00104059
mm.misc.257	E00015563
mm.misc.258	E00139839
mm.misc.259	E00022669
mm.misc.260	E00163414
mm.misc.262	E00123801
mm.misc.263	E00089077
mm.misc.264	E00136027
mm.misc.266	E00024112
mm.ace.1294	E00102060
mm.ace.1295	E00120102
mm.ace.1296	E00096351
mm.ace.1297	E00144161
mm.ace.1298	E00105926
mm.ace.1299	S00117796
mm.misc.267	E00020352
mm.misc.268	E00174998
