AA_NAME,MM_NAME,MM_ID,SIM,PERFECT_MATCH,METHOD,RANK,HIGH_SIM,CORRECT_MATCH,NOTES
UCL Grant Museum of Zoology,Ucl Art Museum,mm.domus.SE062,0.82,FALSE,jw,1,FALSE,,
UCL Grant Museum of Zoology,"University Museum Of Zoology, Cambridge",mm.domus.SE381,0.74,FALSE,jw,2.5,FALSE,,
UCL Grant Museum of Zoology,The Cole Museum Of Zoology,mm.ace.1214,0.74,FALSE,jw,2.5,FALSE,,
UCL Grant Museum of Zoology,Ucl Art Museum,mm.domus.SE062,0.82,FALSE,jw,1,FALSE,,
UCL Grant Museum of Zoology,"University Museum Of Zoology, Cambridge",mm.domus.SE381,0.74,FALSE,jw,2.5,FALSE,,
UCL Grant Museum of Zoology,Lapworth Museum Of Geology,mm.domus.WM081,0.63,FALSE,lv,2.5,FALSE,,
UCL Grant Museum of Zoology,Stone Museum Of Geology,mm.aim.0941,0.63,FALSE,lv,2.5,FALSE,,
UCL Grant Museum of Zoology,The Cole Museum Of Zoology,mm.ace.1214,0.7,FALSE,lv,1,FALSE,,
UCL Grant Museum of Zoology,Lapworth Museum Of Geology,mm.domus.WM081,0.63,FALSE,lv,2.5,FALSE,,
UCL Grant Museum of Zoology,Stone Museum Of Geology,mm.aim.0941,0.63,FALSE,lv,2.5,FALSE,,
UCL Grant Museum of Zoology,The Cole Museum Of Zoology,mm.ace.1214,0.7,FALSE,lv,1,FALSE,,
UCL Grant Museum of Zoology,Lapworth Museum Of Geology,mm.domus.WM081,0.83,FALSE,qgram,1.5,FALSE,,
UCL Grant Museum of Zoology,The Cole Museum Of Zoology,mm.ace.1214,0.83,FALSE,qgram,1.5,FALSE,,
UCL Grant Museum of Zoology,Lapworth Museum Of Geology,mm.domus.WM081,0.83,FALSE,qgram,1.5,FALSE,,
UCL Grant Museum of Zoology,The Cole Museum Of Zoology,mm.ace.1214,0.83,FALSE,qgram,1.5,FALSE,,
UCM Botanic Gardens,Castle Bromwich Hall And Gardens,mm.aim.0174,0.72,FALSE,jw,2,FALSE,,
UCM Botanic Gardens,Comunn Eachdraidh Nis,mm.aim.0228,0.74,FALSE,jw,1,FALSE,,
UCM Botanic Gardens,Upton House And Gardens,mm.ace.1090,0.52,FALSE,lv,1,FALSE,,
UCM Botanic Gardens,Botanic Gardens Museum,mm.domus.NW015,0.88,FALSE,qgram,1,FALSE,,
UCM Botanic Gardens,The Broadcasting Museum,mm.misc.046,0.81,FALSE,qgram,2,FALSE,,
UCM Museum of Archaeology and Anthropology,Ashmolean Museum Of Art And Archaeology,mm.domus.SE388,0.75,FALSE,jw,1,FALSE,,
UCM Museum of Archaeology and Anthropology,Museum Of Army Chaplaincy,mm.domus.SW205,0.73,FALSE,jw,2,FALSE,,
UCM Museum of Archaeology and Anthropology,"Museum Of Archaeology And Anthropology, University Of Cambridge",mm.domus.SE378,0.54,FALSE,lv,1,FALSE,T,
UCM Museum of Archaeology and Anthropology,Shefton Museum Of Greek Art And Archaeology,mm.domus.NE055,0.51,FALSE,lv,3,FALSE,,
UCM Museum of Archaeology and Anthropology,Ure Museum Of Greek Archaeology,mm.ace.1102,0.52,FALSE,lv,2,FALSE,,
UCM Museum of Archaeology and Anthropology,Ashmolean Museum Of Art And Archaeology,mm.domus.SE388,0.86,FALSE,qgram,1,FALSE,,
UCM Museum of Archaeology and Anthropology,Grant Museum Of Zoology & Comparative Anatomy,mm.domus.SE052,0.83,FALSE,qgram,2.5,FALSE,,
UCM Museum of Archaeology and Anthropology,"National Museum Of The Royal Navy, Portsmouth",mm.domus.SE351,0.83,FALSE,qgram,2.5,FALSE,,
UCM Museum of Classical Archaeology,Museum Of The Royal Pharmaceutical Society,mm.domus.SE083,0.74,FALSE,jw,1.5,FALSE,,
UCM Museum of Classical Archaeology,Ure Museum Of Greek Archaeology,mm.ace.1102,0.74,FALSE,jw,1.5,FALSE,,
UCM Museum of Classical Archaeology,Ashmolean Museum Of Art And Archaeology,mm.domus.SE388,0.59,FALSE,lv,3,FALSE,,
UCM Museum of Classical Archaeology,Petrie Museum Of Egyptian Archaeology,mm.domus.SE386,0.65,FALSE,lv,2,FALSE,,
UCM Museum of Classical Archaeology,Ure Museum Of Greek Archaeology,mm.ace.1102,0.69,FALSE,lv,1,FALSE,,
UCM Museum of Classical Archaeology,Classic Boat Museum And Gallery,mm.ace.1234,0.82,FALSE,qgram,2,FALSE,,
UCM Museum of Classical Archaeology,Fakenham Museum Of Gas & Local History,mm.domus.SE126,0.82,FALSE,qgram,2,FALSE,,
UCM Museum of Classical Archaeology,Malvern Museum Of Local History,mm.domus.WM079,0.82,FALSE,qgram,2,FALSE,,
UCM The Polar Museum,Mow Cop Chapel Museum,mm.MDN.031,0.81,FALSE,jw,3,FALSE,,
UCM The Polar Museum,The Hop Farm Museum,mm.musa.343,0.82,FALSE,jw,1,FALSE,,
UCM The Polar Museum,The Micro Museum,mm.misc.032,0.81,FALSE,jw,3,FALSE,,
UCM The Polar Museum,The Musical Museum,mm.domus.SE082,0.81,FALSE,jw,3,FALSE,,
UCM The Polar Museum,The Polar Museum,mm.ace.1160,0.8,FALSE,lv,1,FALSE,T,
UCM The Polar Museum,The Postal Museum,mm.aim.1161,0.65,FALSE,lv,2,FALSE,,
UCM The Polar Museum,The Hop Farm Museum,mm.musa.343,0.87,FALSE,qgram,2,FALSE,,
UCM The Polar Museum,The Polar Museum,mm.ace.1160,0.89,FALSE,qgram,1,FALSE,,
Valence House,Dalmeny House,mm.mgs.373,0.85,FALSE,jw,2.5,FALSE,,
Valence House,Spencer House,mm.wiki.174,0.85,FALSE,jw,2.5,FALSE,,
Valence House,Valence House Museum,mm.domus.SE063,0.88,FALSE,jw,1,FALSE,T,
Valence House,Ballance House,mm.musa.026,0.79,FALSE,lv,1,FALSE,,
Valence House,Dalmeny House,mm.mgs.373,0.69,FALSE,lv,2.5,FALSE,,
Valence House,Spencer House,mm.wiki.174,0.69,FALSE,lv,2.5,FALSE,,
Valence House,Ballance House,mm.musa.026,0.81,FALSE,qgram,1,FALSE,,
Valence House,Callendar House,mm.domus.SC083,0.79,FALSE,qgram,2.5,FALSE,,
Valence House,Valence House Museum,mm.domus.SE063,0.79,FALSE,qgram,2.5,FALSE,,
Vestry House Museum,Vestry House Museum,mm.domus.SE397,1,TRUE,jw,1,TRUE,,
Vestry House Museum,Vestry House Museum,mm.domus.SE397,1,TRUE,lv,1,TRUE,,
Vestry House Museum,Vestry House Museum,mm.domus.SE397,1,TRUE,qgram,1,TRUE,,
Victoria Art Gallery,Victoria Art Gallery,mm.domus.SW050,1,TRUE,jw,1,TRUE,,
Victoria Art Gallery,Victoria Art Gallery,mm.domus.SW050,1,TRUE,lv,1,TRUE,,
Victoria Art Gallery,Victoria Art Gallery,mm.domus.SW050,1,TRUE,qgram,1,TRUE,,
Victoria Baths,Victoria & Albert Museum,mm.domus.SE168,0.8,FALSE,jw,2,FALSE,,
Victoria Baths,Victoria Art Gallery,mm.domus.SW050,0.78,FALSE,jw,3,FALSE,,
Victoria Baths,Victoria Tower,mm.domus.YH018,0.81,FALSE,jw,1,FALSE,,
Victoria Baths,Victoria & Albert Museum,mm.domus.SE168,0.5,FALSE,lv,2.5,FALSE,,
Victoria Baths,Victoria Art Gallery,mm.domus.SW050,0.5,FALSE,lv,2.5,FALSE,,
Victoria Baths,Victoria Tower,mm.domus.YH018,0.64,FALSE,lv,1,FALSE,,
Victoria Baths,Arctic Corsair,mm.wiki.097,0.71,FALSE,qgram,2.5,FALSE,,
Victoria Baths,Belvoir Castle,mm.hha.089,0.71,FALSE,qgram,2.5,FALSE,,
Victoria Baths,Hardys Cottage,mm.domus.SW213,0.71,FALSE,qgram,2.5,FALSE,,
Victoria Baths,Victoria Tower,mm.domus.YH018,0.71,FALSE,qgram,2.5,FALSE,,
Wakefield Museum,Wakefield Museum,mm.domus.YH122,1,TRUE,jw,1,TRUE,,
Wakefield Museum,Wakefield Museum,mm.domus.YH122,1,TRUE,lv,1,TRUE,,
Wakefield Museum,Wakefield Museum,mm.domus.YH122,1,TRUE,qgram,1,TRUE,,
Wardown House,Claydon House,mm.domus.SE516,0.85,FALSE,jw,2,FALSE,,
Wardown House,Down House,mm.domus.SE579,0.87,FALSE,jw,1,FALSE,,
Wardown House,Haddo House,mm.wiki.459,0.84,FALSE,jw,3,FALSE,,
Wardown House,Down House,mm.domus.SE579,0.77,FALSE,lv,1,FALSE,,
Wardown House,Charnwood Museum,mm.domus.EM104,0.83,FALSE,qgram,2,FALSE,,
Wardown House,Down House,mm.domus.SE579,0.87,FALSE,qgram,1,FALSE,,
Westbury Manor Museum,Westbury Manor Museum,mm.domus.SE404,1,TRUE,jw,1,TRUE,,
Westbury Manor Museum,Westbury Manor Museum,mm.domus.SE404,1,TRUE,lv,1,TRUE,,
Westbury Manor Museum,Westbury Manor Museum,mm.domus.SE404,1,TRUE,qgram,1,TRUE,,
Westgate Museum,Westgate Museum,mm.domus.SE255,1,TRUE,jw,1,TRUE,,
Westgate Museum,Westgate Museum,mm.domus.SE255,1,TRUE,lv,1,TRUE,,
Westgate Museum,Westgate Museum,mm.domus.SE255,1,TRUE,qgram,1,TRUE,,
Weston Park Museum,Weston Park Museum,mm.domus.YH020,1,TRUE,jw,1,TRUE,,
Weston Park Museum,Weston Park Museum,mm.domus.YH020,1,TRUE,lv,1,TRUE,,
Weston Park Museum,Weston Park Museum,mm.domus.YH020,1,TRUE,qgram,1,TRUE,,
Wheal Martyn Clay Works,Lytes Cary Manor,mm.domus.SW217,0.73,FALSE,jw,3,FALSE,,
Wheal Martyn Clay Works,Oakwell Hall Country Park,mm.domus.YH014,0.75,FALSE,jw,2,FALSE,,
Wheal Martyn Clay Works,Wheal Martyn Museum,mm.domus.SW133,0.78,FALSE,jw,1,FALSE,T,
Wheal Martyn Clay Works,Blaenavon Ironworks,mm.wiki.452,0.39,FALSE,lv,3,FALSE,,
Wheal Martyn Clay Works,Lion Salt Works,mm.domus.NW167,0.39,FALSE,lv,3,FALSE,,
Wheal Martyn Clay Works,Rodmarton Manor,mm.hha.055,0.39,FALSE,lv,3,FALSE,,
Wheal Martyn Clay Works,Wheal Martyn Museum,mm.domus.SW133,0.57,FALSE,lv,1,FALSE,,
Wheal Martyn Clay Works,Cornwall At War Museum,mm.wiki.029,0.84,FALSE,qgram,1,FALSE,,
Wheal Martyn Clay Works,Lytes Cary Manor,mm.domus.SW217,0.82,FALSE,qgram,2,FALSE,,
Wheal Martyn Clay Works,Oakwell Hall Country Park,mm.domus.YH014,0.79,FALSE,qgram,3,FALSE,,
Whipple Museum of History of Science,Jewish Museum - Finchley,mm.domus.SE332,0.75,FALSE,jw,3,FALSE,,
Whipple Museum of History of Science,Welsh Museum Of Fire,mm.wiki.446,0.79,FALSE,jw,1,FALSE,,
Whipple Museum of History of Science,"Whipple Museum Of The History Of Science, University Of Cambridge",mm.domus.SE380,0.77,FALSE,jw,2,FALSE,T,
Whipple Museum of History of Science,Museum Of Victorian Science,mm.fcm.179,0.61,FALSE,lv,1,FALSE,,
Whipple Museum of History of Science,"Whipple Museum Of The History Of Science, University Of Cambridge",mm.domus.SE380,0.55,FALSE,lv,2,FALSE,,
Whipple Museum of History of Science,Museum Of Policing In Cheshire,mm.ace.1244,0.82,FALSE,qgram,3,FALSE,,
Whipple Museum of History of Science,Newport Pagnell Historical Society Museum,mm.musa.263,0.83,FALSE,qgram,2,FALSE,,
Whipple Museum of History of Science,Toppesfield Museum Of The Working Horse,mm.aim82M.060,0.85,FALSE,qgram,1,FALSE,,
Wilberforce House,Wilberforce House,mm.domus.YH135,1,TRUE,jw,1,TRUE,,
Wilberforce House,Wilberforce House,mm.domus.YH135,1,TRUE,lv,1,TRUE,,
Wilberforce House,Wilberforce House,mm.domus.YH135,1,TRUE,qgram,1,TRUE,,
Willis Museum and Sainsbury Gallery,Bristol Museum And Art Gallery,mm.domus.SW007,0.79,FALSE,jw,1.5,FALSE,,
Willis Museum and Sainsbury Gallery,Goole Museum And Art Gallery,mm.domus.YH063,0.76,FALSE,jw,3,FALSE,,
Willis Museum and Sainsbury Gallery,Willis Museum,mm.domus.SE220,0.79,FALSE,jw,1.5,FALSE,T,
Willis Museum and Sainsbury Gallery,Harris Museum And Art Gallery,mm.domus.NW085,0.69,FALSE,lv,1,FALSE,,
Willis Museum and Sainsbury Gallery,Williamson Art Gallery And Museum,mm.domus.NW058,0.85,FALSE,qgram,1,FALSE,,
Wiltshire Museum,Wiltshire Museum,mm.domus.SW105,1,TRUE,jw,1,TRUE,,
Wiltshire Museum,Wiltshire Museum,mm.domus.SW105,1,TRUE,lv,1,TRUE,,
Wiltshire Museum,Wiltshire Museum,mm.domus.SW105,1,TRUE,qgram,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,jw,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,jw,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,lv,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,lv,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,qgram,1,TRUE,,
Winchester City Museum,Winchester City Museum,mm.domus.SE254,1,TRUE,qgram,1,TRUE,,
Wollaton Hall,Wollaton Hall,mm.domus.EM018,1,TRUE,jw,1,TRUE,,
Wollaton Hall,Wollaton Hall,mm.domus.EM018,1,TRUE,lv,1,TRUE,,
Wollaton Hall,Wollaton Hall,mm.domus.EM018,1,TRUE,qgram,1,TRUE,,
Woodhorn Museum,Woodhorn Museum,mm.domus.NE064,1,TRUE,jw,1,TRUE,,
Woodhorn Museum,Woodhorn Museum,mm.domus.NE064,1,TRUE,lv,1,TRUE,,
Woodhorn Museum,Woodhorn Museum,mm.domus.NE064,1,TRUE,qgram,1,TRUE,,
Worcester City Art Gallery & Museum,Fletcher Moss Art Gallery & Museum,mm.Mus70Cal.020,0.8,FALSE,jw,2,FALSE,,
Worcester City Art Gallery & Museum,Leicester Railway Museum,mm.Mus70Cal.014,0.79,FALSE,jw,3,FALSE,,
Worcester City Art Gallery & Museum,Worcester City Museum And Art Gallery,mm.domus.WM010,0.88,FALSE,jw,1,FALSE,T,
Worcester City Art Gallery & Museum,Burton Art Gallery & Museum,mm.domus.SW019,0.66,FALSE,lv,3,FALSE,,
Worcester City Art Gallery & Museum,Fletcher Moss Art Gallery & Museum,mm.Mus70Cal.020,0.69,FALSE,lv,1,FALSE,,
Worcester City Art Gallery & Museum,Gray Art Gallery & Museum,mm.domus.NE023,0.66,FALSE,lv,3,FALSE,,
Worcester City Art Gallery & Museum,Stirling Smith Art Gallery & Museum,mm.domus.SC192,0.66,FALSE,lv,3,FALSE,,
Worcester City Art Gallery & Museum,Norwich Castle Museum & Art Gallery,mm.domus.SE101,0.89,FALSE,qgram,2.5,FALSE,,
Worcester City Art Gallery & Museum,Potteries Museum & Art Gallery,mm.domus.WM060,0.89,FALSE,qgram,2.5,FALSE,,
Worcester City Art Gallery & Museum,Worcester City Museum And Art Gallery,mm.domus.WM010,0.94,FALSE,qgram,1,TRUE,,
Worcestershire County Museum,Worcestershire County Museum,mm.domus.WM027,1,TRUE,jw,1,TRUE,,
Worcestershire County Museum,Worcestershire County Museum,mm.domus.WM027,1,TRUE,lv,1,TRUE,,
Worcestershire County Museum,Worcestershire County Museum,mm.domus.WM027,1,TRUE,qgram,1,TRUE,,
Wordsworth Trust,Horsforth Museum,mm.domus.YH070,0.75,FALSE,jw,2,FALSE,,
Wordsworth Trust,Mouldsworth Motor Museum,mm.misc.019,0.71,FALSE,jw,3,FALSE,,
Wordsworth Trust,Wordsworth House And Garden,mm.domus.NW178,0.76,FALSE,jw,1,FALSE,T,
Wordsworth Trust,Mouldsworth Motor Museum,mm.misc.019,0.54,FALSE,lv,2.5,FALSE,,
Wordsworth Trust,Twyford Waterworks Trust,mm.aim.1263,0.54,FALSE,lv,2.5,FALSE,,
Wordsworth Trust,Wandsworth Museum,mm.domus.SE066,0.59,FALSE,lv,1,FALSE,,
Wordsworth Trust,Borders Textile Towerhouse,mm.domus.SC289,0.71,FALSE,qgram,3,FALSE,,
Wordsworth Trust,Tudors World,mm.misc.158,0.71,FALSE,qgram,3,FALSE,,
Wordsworth Trust,Turton Tower,mm.domus.NW044,0.71,FALSE,qgram,3,FALSE,,
Wordsworth Trust,Twyford Waterworks Trust,mm.aim.1263,0.75,FALSE,qgram,1,FALSE,,
Worsborough Mill,Brodsworth Hall,mm.domus.YH153,0.75,FALSE,jw,2,FALSE,,
Worsborough Mill,Worsbrough Mill Museum,mm.domus.YH045,0.85,FALSE,jw,1,FALSE,T,AA spelling is incorrect
Worsborough Mill,Guisborough Museum,mm.domus.NE041,0.56,FALSE,lv,2,FALSE,,
Worsborough Mill,Worsbrough Mill Museum,mm.domus.YH045,0.64,FALSE,lv,1,FALSE,,
Worsborough Mill,Bowhill House,mm.mgs.354,0.76,FALSE,qgram,2.5,FALSE,,
Worsborough Mill,Wellingborough Museum,mm.domus.EM061,0.76,FALSE,qgram,2.5,FALSE,,
Worsborough Mill,Worsbrough Mill Museum,mm.domus.YH045,0.79,FALSE,qgram,1,FALSE,,
Writers Centre Norwich,Diseworth Heritage Centre,mm.ace.1286,0.73,FALSE,jw,2,FALSE,,
Writers Centre Norwich,Priory Visitor Centre,mm.ace.1179,0.72,FALSE,jw,3,FALSE,,
Writers Centre Norwich,Wirksworth Heritage Centre,mm.domus.EM102,0.74,FALSE,jw,1,FALSE,,
Writers Centre Norwich,The Heritage Centre And Museum,mm.mgs.383,0.4,FALSE,lv,1,FALSE,,
Writers Centre Norwich,The Heritage Centre At Bellingham,mm.ace.1148,0.39,FALSE,lv,2,FALSE,,
Writers Centre Norwich,Historic Resources Centre,mm.domus.SC017,0.81,FALSE,qgram,2,FALSE,,
Writers Centre Norwich,Wirksworth Heritage Centre,mm.domus.EM102,0.83,FALSE,qgram,1,FALSE,,
Writing East Midlands,British Dental Association Museum,mm.domus.SE008,0.7,FALSE,jw,2,FALSE,,
Writing East Midlands,Military Museum Scotland,mm.aim.0619,0.72,FALSE,jw,1,FALSE,,
Writing East Midlands,Britain At War,mm.misc.080,0.43,FALSE,lv,1.5,FALSE,,
Writing East Midlands,"Maritime Museum, Lancaster",mm.domus.NW050,0.42,FALSE,lv,3,FALSE,,
Writing East Midlands,Teapot Island,mm.misc.254,0.43,FALSE,lv,1.5,FALSE,,
Writing East Midlands,Brede Steam Giants,mm.wiki.108,0.77,FALSE,qgram,3,FALSE,,
Writing East Midlands,Dinting Railway Centre,mm.aim82M.011,0.79,FALSE,qgram,2,FALSE,,
Writing East Midlands,Wandle Industrial Museum,mm.domus.SE480,0.8,FALSE,qgram,1,FALSE,,
York Art Gallery,Ferens Art Gallery,mm.domus.YH134,0.84,FALSE,jw,3,FALSE,,
York Art Gallery,Fry Art Gallery,mm.domus.SE273,0.91,FALSE,jw,1.5,TRUE,,
York Art Gallery,Rye Art Gallery,mm.domus.SE462,0.91,FALSE,jw,1.5,TRUE,,
York Art Gallery,Fry Art Gallery,mm.domus.SE273,0.81,FALSE,lv,1,FALSE,,
York Art Gallery,Rye Art Gallery,mm.domus.SE462,0.75,FALSE,lv,3,FALSE,,
York Art Gallery,York City Art Gallery,mm.domus.YH096,0.76,FALSE,lv,2,FALSE,T,
York Art Gallery,Fry Art Gallery,mm.domus.SE273,0.9,FALSE,qgram,1.5,TRUE,,
York Art Gallery,Rye Art Gallery,mm.domus.SE462,0.9,FALSE,qgram,1.5,TRUE,,
York Art Gallery,York City Art Gallery,mm.domus.YH096,0.86,FALSE,qgram,3,FALSE,,
York Castle Museum,York Castle Museum,mm.domus.YH094,1,TRUE,jw,1,TRUE,,
York Castle Museum,York Castle Museum,mm.domus.YH094,1,TRUE,lv,1,TRUE,,
York Castle Museum,York Castle Museum,mm.domus.YH094,1,TRUE,qgram,1,TRUE,,
Yorkshire Museum,Yorkshire Museum,mm.domus.YH048,1,TRUE,jw,1,TRUE,,
Yorkshire Museum,Yorkshire Museum,mm.domus.YH048,1,TRUE,lv,1,TRUE,,
Yorkshire Museum,Yorkshire Museum,mm.domus.YH048,1,TRUE,qgram,1,TRUE,,
Ashmolean Museum,,mm.domus.SE388,,,,,,T,manual match
Benchmark year total,,,,,,,,n/a,manual match
Berwick Museum,,mm.domus.NE006,,,,,,T,manual match
Birmingham Museums Trust,Birmingham Museum And Art Gallery,mm.domus.WM063,,,,,,,umbrella 
Brighton Royal Pavillion & Museums,Brighton Museum And Art Gallery,mm.domus.SE211,,,,,,T,umbrella 
Bristol Culture,Bristol Museum And Art Gallery,mm.domus.SW007,,,,,,T,umbrella 
Caerbarfon Castle,,,,,,,,not in MM,manual match
Canterbury Museums,,,,,,,,,umbrella 
City Space,,,,,,,,not in MM,manual match
Cumberland House Natural History Museum,Portsmouth Natural History Museum,mm.domus.SE231,,,,,,,manual match
Dorman Museum,,mm.domus.NE012,,,,,,T,manual match
Eastbury Manor,,,,,,,,not in MM,manual match
Eureka The National Children's Museum,,,,,,,,not in MM,manual match
Goole Museum,,mm.domus.YH063,,,,,,T,manual match
Gosport Gallery,,mm.domus.SE295,,,,,,T,manual match
Ironbridge Gorge Museum,,mm.domus.WM141,,,,,,T,manual match
IWMN,"Imperial War Museum, North",mm.ace.1174,,,,,,T,manual match
Kettering Museum and Art Gallery,"Manor House Museum, Kettering",mm.domus.EM058,,,,,,T,manual match
Leeds Museums and Galleries,Leeds City Art Gallery,mm.domus.YH008,,,,,,T,umbrella 
Leicester Arts & Museums Service,New Walk Museum And Art Gallery,mm.domus.EM067,,,,,,T,umbrella 
Maidstone Museum,Maidstone Museum And Art Gallery,mm.domus.SE333,,,,,,T,manual match
Midlands Art Centre,,,,,,,,not in MM,manual match
Milestones Museum,Milestones - Hampshires Living History Museum,mm.domus.SE600,,,,,,T,manual match
MOSI,Science and Industry Museum,mm.domus.NW070,,,,,,T,manual match
Museum of Timekeeping,British Horological Institute Museum,mm.domus.EM024,,,,,,T,manual match
Nottingham Castle,Nottingham Castle Museum And Art Gallery,mm.domus.EM016,,,,,,T,manual match
Nottingham Industrial Museum,Nottingham Industrial Museum,mm.New.86,,,,,,T,manual match
Pocklington Arts Centre,,,,,,,,not in MM,manual match
Preston City Council,Harris Museum And Art Gallery,mm.domus.NW085,,,,,,T,umbrella 
Pump House Gallery,,,,,,,,not in MM,manual match
RIBA North,,,,,,,,not in MM,manual match
Ripon Museum Trust,The Workhouse Museum,mm.ace.1113,,,,,,T,umbrella 
Sewerby Hall,Sewerby Hall Museum And Art Gallery,mm.domus.YH083,,,,,,T,manual match
St Albans Cathedral,,,,,,,,not in MM,manual match
"St Martin's Church, Exeter",,,,,,,,not in MM,manual match
Stanley Picker Gallery,,,,,,,,not in MM,manual match
Stroud Valleys Artspace Limited,,,,,,,,not in MM,manual match
Studio Voltaire,,,,,,,,not in MM,manual match
The Atkinson,Atkinson Art Gallery,mm.domus.NW014,,,,,,T,manual match
The Beacon Museum,The Beacon,mm.domus.NW002,,,,,,T,manual match
The Guildhall Museum,,,,,,,,TODO,ambiguous without location
The Higgins Art Gallery & Museum,"The Higgins, Bedford",mm.ace.380,,,,,,T,manual match
The Hollytrees Museum,"Hollytrees Museum, Colchester",mm.domus.SE310,,,,,,T,manual match
The Piece Hall,,,,,,,,not in MM,manual match
The Shakespeare Birthplace Trust,Mary Ardens House And Shakespeares Countryside Museum,mm.domus.WM031,,,,,,T,umbrella 
The Silk Mill,,,,,,,,TODO,ambiguous without location
The Spring Arts & Heritage Centre,,,,,,,,not in MM,manual match
The Tank Museum,Tank Museum,mm.domus.SW131,,,,,,T,manual match
The Whitworth,"Whitworth Art Gallery, University Of Manchester",mm.domus.NW144,,,,,,T,manual match
Towner Art Gallery & Museum,Towner,mm.domus.SE373,,,,,,T,manual match
Treasure House and Beverley Art Gallery,Beverley Art Gallery,mm.domus.YH168,,,,,,T,manual match
UCL Grant Museum of Zoology,Grant Museum Of Zoology & Comparative Anatomy,mm.domus.SE052,,,,,,T,manual match
UCM Botanic Gardens,,,,,,,,not in MM,manual match
UCM Museum of Classical Archaeology,"Museum Of Classical Archaeology, University Of Cambridge",mm.domus.SE382,,,,,,T,manual match
Victoria Baths,,,,,,,,not in MM,manual match
Wardown House,Wardown Park Museum,mm.domus.SE330,,,,,,T,manual match
Writers Centre Norwich,,,,,,,,not in MM,manual match
Writing East Midlands,,,,,,,,not in MM,manual match
